hour,day_of_week,is_weekend,ping_avg_rtt_ms_lag_1,ping_avg_rtt_ms_lag_2,ping_avg_rtt_ms_lag_3,ping_avg_rtt_ms_lag_4,download_lag_1,upload_lag_1,jitter_lag_1,weather_code,target
18,3,0,26.4,25.06,28.68,25.28,179.16,42.25,3.8,0.0,26.3
18,3,0,23.62,26.4,25.06,28.68,232.8,23.44,4.24,0.0,24.32
19,3,0,26.3,23.62,26.4,25.06,334.39,29.65,5.92,0.0,26.36
19,3,0,24.32,26.3,23.62,26.4,255.03,37.04,5.27,0.0,22.66
19,3,0,26.36,24.32,26.3,23.62,251.34,38.86,5.47,0.0,24.46
19,3,0,22.66,26.36,24.32,26.3,196.86,48.69,4.51,0.0,25.44
20,3,0,24.46,22.66,26.36,24.32,307.75,54.17,2.84,0.0,40.98
20,3,0,25.44,24.46,22.66,26.36,312.76,34.63,3.31,0.0,26.02
20,3,0,40.98,25.44,24.46,22.66,309.58,26.84,7.08,0.0,24.74
20,3,0,26.02,40.98,25.44,24.46,189.27,52.56,5.29,0.0,25.24
21,3,0,24.74,26.02,40.98,25.44,295.57,24.77,3.69,0.0,25.12
21,3,0,25.24,24.74,26.02,40.98,168.7,26.32,4.9,0.0,24.1
21,3,0,25.12,25.24,24.74,26.02,306.79,54.29,7.14,0.0,52.08
21,3,0,24.1,25.12,25.24,24.74,271.69,42.4,4.37,0.0,25.16
22,3,0,52.08,24.1,25.12,25.24,83.36,19.64,9.24,0.0,24.48
22,3,0,25.16,52.08,24.1,25.12,322.64,51.37,5.31,0.0,26.34
22,3,0,24.48,25.16,52.08,24.1,157.22,44.91,3.65,0.0,23.8
22,3,0,26.34,24.48,25.16,52.08,333.4,46.74,3.67,0.0,19.44
23,3,0,23.8,26.34,24.48,25.16,74.43,37.7,2.76,0.0,24.94
23,3,0,19.44,23.8,26.34,24.48,286.3,39.74,2.04,0.0,24.92
23,3,0,24.94,19.44,23.8,26.34,150.74,26.25,4.39,0.0,26.26
23,3,0,24.92,24.94,19.44,23.8,338.58,52.69,3.35,0.0,22.06
0,4,0,26.26,24.92,24.94,19.44,324.01,37.11,3.39,0.0,24.54
0,4,0,22.06,26.26,24.92,24.94,312.17,33.28,2.82,0.0,23.44
0,4,0,24.54,22.06,26.26,24.92,317.67,42.36,2.92,0.0,21.52
0,4,0,23.44,24.54,22.06,26.26,267.59,32.43,3.2,0.0,31.52
1,4,0,21.52,23.44,24.54,22.06,337.13,44.92,3.2,0.0,32.46
1,4,0,31.52,21.52,23.44,24.54,281.68,31.56,4.35,0.0,22.22
1,4,0,32.46,31.52,21.52,23.44,289.37,39.98,13.63,0.0,28.7
1,4,0,22.22,32.46,31.52,21.52,255.18,26.84,3.67,0.0,23.4
2,4,0,28.7,22.22,32.46,31.52,324.43,44.84,3.9,0.0,33.64
2,4,0,23.4,28.7,22.22,32.46,330.56,47.41,2.8,0.0,20.1
2,4,0,33.64,23.4,28.7,22.22,294.14,47.26,10.84,0.0,26.9
2,4,0,20.1,33.64,23.4,28.7,341.24,52.07,2.84,0.0,21.96
3,4,0,26.9,20.1,33.64,23.4,307.47,43.64,5.29,0.0,22.52
3,4,0,21.96,26.9,20.1,33.64,316.47,39.95,3.94,0.0,21.2
3,4,0,22.52,21.96,26.9,20.1,319.0,34.72,4.37,0.0,23.06
3,4,0,21.2,22.52,21.96,26.9,327.51,56.23,4.59,0.0,25.0
4,4,0,23.06,21.2,22.52,21.96,340.9,7.34,3.12,0.0,27.14
4,4,0,25.0,23.06,21.2,22.52,192.76,30.8,5.22,0.0,20.52
4,4,0,27.14,25.0,23.06,21.2,318.72,11.79,5.86,0.0,34.52
4,4,0,20.52,27.14,25.0,23.06,282.58,29.62,3.47,0.0,25.96
5,4,0,34.52,20.52,27.14,25.0,270.31,26.29,5.73,0.0,28.38
5,4,0,25.96,34.52,20.52,27.14,192.56,35.13,5.96,0.0,22.34
5,4,0,28.38,25.96,34.52,20.52,279.47,26.04,6.14,0.0,25.72
5,4,0,22.34,28.38,25.96,34.52,313.32,34.19,3.8,0.0,21.64
6,4,0,25.72,22.34,28.38,25.96,247.8,18.31,7.0,0.0,24.18
6,4,0,21.64,25.72,22.34,28.38,320.61,38.59,3.84,0.0,21.36
6,4,0,24.18,21.64,25.72,22.34,302.46,53.54,4.55,0.0,24.9
6,4,0,21.36,24.18,21.64,25.72,279.17,34.77,4.04,0.0,19.26
7,4,0,24.9,21.36,24.18,21.64,286.59,32.69,6.39,0.0,22.64
7,4,0,19.26,24.9,21.36,24.18,272.4,53.01,2.35,0.0,23.3
7,4,0,22.64,19.26,24.9,21.36,313.48,49.72,4.29,0.0,22.84
7,4,0,23.3,22.64,19.26,24.9,304.01,48.0,5.27,0.0,30.86
8,4,0,22.84,23.3,22.64,19.26,341.5,54.98,3.1,0.0,21.26
8,4,0,30.86,22.84,23.3,22.64,348.22,34.05,4.55,0.0,27.48
8,4,0,21.26,30.86,22.84,23.3,220.04,23.81,3.82,0.0,30.86
8,4,0,27.48,21.26,30.86,22.84,308.72,39.47,6.0,0.0,22.08
9,4,0,30.86,27.48,21.26,30.86,324.56,44.96,3.96,0.0,24.58
9,4,0,22.08,30.86,27.48,21.26,356.92,52.66,2.43,0.0,23.38
9,4,0,24.58,22.08,30.86,27.48,284.72,34.83,4.86,0.0,50.88
9,4,0,23.38,24.58,22.08,30.86,278.61,46.36,4.04,0.0,20.66
10,4,0,50.88,23.38,24.58,22.08,67.21,36.84,9.47,0.0,23.26
10,4,0,20.66,50.88,23.38,24.58,91.56,47.35,4.69,0.0,19.6
10,4,0,23.26,20.66,50.88,23.38,327.21,11.53,5.0,0.0,32.68
10,4,0,19.6,23.26,20.66,50.88,185.04,40.19,2.0,0.0,37.66
11,4,0,32.68,19.6,23.26,20.66,320.66,29.52,3.84,0.0,24.06
11,4,0,37.66,32.68,19.6,23.26,304.03,29.39,8.1,0.0,22.8
11,4,0,24.06,37.66,32.68,19.6,360.7,16.55,3.71,0.0,23.42
11,4,0,22.8,24.06,37.66,32.68,217.58,34.79,3.08,0.0,25.14
12,4,0,23.42,22.8,24.06,37.66,219.59,30.27,3.27,0.0,26.4
12,4,0,25.14,23.42,22.8,24.06,168.16,25.18,3.61,0.0,25.04
12,4,0,26.4,25.14,23.42,22.8,280.46,35.42,4.86,0.0,23.24
12,4,0,25.04,26.4,25.14,23.42,125.32,37.73,3.8,0.0,22.04
13,4,0,23.24,25.04,26.4,25.14,334.85,35.74,4.71,0.0,21.66
13,4,0,22.04,23.24,25.04,26.4,184.08,47.89,4.0,0.0,24.42
13,4,0,21.66,22.04,23.24,25.04,206.07,52.47,4.73,0.0,29.3
13,4,0,24.42,21.66,22.04,23.24,303.55,52.71,4.88,0.0,28.86
14,4,0,29.3,24.42,21.66,22.04,117.9,33.26,6.02,0.0,23.94
14,4,0,28.86,29.3,24.42,21.66,239.11,25.77,5.53,0.0,24.74
14,4,0,23.94,28.86,29.3,24.42,335.97,45.75,4.84,0.0,26.88
14,4,0,24.74,23.94,28.86,29.3,348.56,39.98,2.84,0.0,39.34
15,4,0,26.88,24.74,23.94,28.86,189.76,43.53,9.45,0.0,25.04
15,4,0,39.34,26.88,24.74,23.94,289.43,47.85,4.82,0.0,24.96
15,4,0,25.04,39.34,26.88,24.74,280.03,24.35,3.45,0.0,21.16
15,4,0,24.96,25.04,39.34,26.88,188.51,31.59,2.76,0.0,22.12
16,4,0,21.16,24.96,25.04,39.34,130.27,37.59,3.85,0.0,42.12
16,4,0,22.12,21.16,24.96,25.04,311.8,36.12,3.31,0.0,19.76
16,4,0,42.12,22.12,21.16,24.96,201.17,27.51,9.51,0.0,32.66
16,4,0,19.76,42.12,22.12,21.16,312.99,33.88,3.31,0.0,24.12
17,4,0,32.66,19.76,42.12,22.12,185.76,54.48,5.55,0.0,24.06
17,4,0,24.12,32.66,19.76,42.12,133.06,53.76,4.8,0.0,23.42
17,4,0,24.06,24.12,32.66,19.76,296.2,51.49,6.1,0.0,22.22
17,4,0,23.42,24.06,24.12,32.66,361.88,58.06,3.22,0.0,21.88
18,4,0,22.22,23.42,24.06,24.12,313.23,49.31,2.61,0.0,20.8
18,4,0,21.88,22.22,23.42,24.06,281.03,44.64,4.43,0.0,21.18
18,4,0,20.8,21.88,22.22,23.42,153.89,44.78,4.2,0.0,22.98
19,4,0,21.18,20.8,21.88,22.22,352.76,46.21,3.71,0.0,23.44
19,4,0,22.98,21.18,20.8,21.88,316.79,48.77,4.84,0.0,20.1
19,4,0,23.44,22.98,21.18,20.8,317.79,42.12,6.8,0.0,24.74
19,4,0,20.1,23.44,22.98,21.18,158.29,41.07,2.84,0.0,22.36
20,4,0,24.74,20.1,23.44,22.98,304.53,35.07,3.65,0.0,21.1
20,4,0,22.36,24.74,20.1,23.44,276.08,41.65,4.12,0.0,28.66
20,4,0,21.1,22.36,24.74,20.1,368.78,52.91,2.65,0.0,24.76
20,4,0,28.66,21.1,22.36,24.74,203.27,37.87,5.06,0.0,20.18
21,4,0,24.76,28.66,21.1,22.36,167.91,27.69,3.69,0.0,19.56
21,4,0,20.18,24.76,28.66,21.1,270.1,43.47,2.61,0.0,26.68
21,4,0,19.56,20.18,24.76,28.66,123.15,39.25,2.41,0.0,19.8
21,4,0,26.68,19.56,20.18,24.76,310.21,37.35,4.0,0.0,28.96
22,4,0,19.8,26.68,19.56,20.18,359.75,32.36,2.24,0.0,20.36
22,4,0,28.96,19.8,26.68,19.56,285.05,46.7,8.37,0.0,47.88
22,4,0,20.36,28.96,19.8,26.68,280.82,46.78,3.02,0.0,24.08
22,4,0,47.88,20.36,28.96,19.8,296.96,44.04,7.67,0.0,23.28
23,4,0,24.08,47.88,20.36,28.96,371.74,45.79,5.96,0.0,21.78
23,4,0,23.28,24.08,47.88,20.36,326.85,46.43,3.47,0.0,27.32
23,4,0,21.78,23.28,24.08,47.88,352.07,28.56,3.88,0.0,23.24
23,4,0,27.32,21.78,23.28,24.08,266.12,19.47,2.82,0.0,25.88
0,5,1,23.24,27.32,21.78,23.28,300.39,51.02,2.37,0.0,20.36
0,5,1,25.88,23.24,27.32,21.78,323.78,39.31,5.29,0.0,75.36
0,5,1,20.36,25.88,23.24,27.32,289.96,35.41,2.86,0.0,29.0
0,5,1,75.36,20.36,25.88,23.24,316.73,39.1,5.0,0.0,20.5
1,5,1,29.0,75.36,20.36,25.88,342.03,45.77,4.29,0.0,23.18
1,5,1,20.5,29.0,75.36,20.36,265.15,38.1,2.51,0.0,22.96
1,5,1,23.18,20.5,29.0,75.36,360.15,48.38,3.73,0.0,26.56
1,5,1,22.96,23.18,20.5,29.0,391.38,22.82,3.92,0.0,24.28
2,5,1,26.56,22.96,23.18,20.5,315.93,36.96,3.73,0.0,23.52
2,5,1,24.28,26.56,22.96,23.18,291.68,30.28,6.06,0.0,20.96
2,5,1,23.52,24.28,26.56,22.96,235.1,23.01,3.71,0.0,23.42
2,5,1,20.96,23.52,24.28,26.56,337.94,30.57,3.57,0.0,21.46
3,5,1,23.42,20.96,23.52,24.28,313.16,50.56,3.41,0.0,25.1
3,5,1,21.46,23.42,20.96,23.52,320.65,41.29,3.02,0.0,21.56
3,5,1,25.1,21.46,23.42,20.96,287.35,29.37,6.06,0.0,22.3
3,5,1,21.56,25.1,21.46,23.42,390.09,53.85,3.92,0.0,27.18
4,5,1,22.3,21.56,25.1,21.46,342.27,44.46,4.8,0.0,25.72
4,5,1,27.18,22.3,21.56,25.1,230.95,12.86,5.82,0.0,24.72
4,5,1,25.72,27.18,22.3,21.56,209.7,26.01,4.69,0.0,26.02
4,5,1,24.72,25.72,27.18,22.3,327.21,29.13,4.06,0.0,30.56
5,5,1,26.02,24.72,25.72,27.18,270.59,34.57,6.86,0.0,22.34
5,5,1,30.56,26.02,24.72,25.72,222.79,30.49,6.08,0.0,29.04
5,5,1,22.34,30.56,26.02,24.72,257.25,15.42,4.98,0.0,31.72
5,5,1,29.04,22.34,30.56,26.02,274.64,56.89,9.18,0.0,21.14
6,5,1,31.72,29.04,22.34,30.56,258.27,26.41,8.65,0.0,24.04
6,5,1,21.14,31.72,29.04,22.34,305.45,39.59,3.63,0.0,24.4
6,5,1,24.04,21.14,31.72,29.04,310.12,33.77,4.73,0.0,32.18
6,5,1,24.4,24.04,21.14,31.72,265.89,36.86,4.0,0.0,26.76
7,5,1,32.18,24.4,24.04,21.14,237.92,31.98,5.31,0.0,24.12
7,5,1,26.76,32.18,24.4,24.04,335.76,33.07,5.47,0.0,23.88
7,5,1,24.12,26.76,32.18,24.4,324.7,29.78,3.92,0.0,25.94
7,5,1,23.88,24.12,26.76,32.18,239.61,35.65,4.37,0.0,30.74
8,5,1,25.94,23.88,24.12,26.76,229.17,39.09,6.43,0.0,26.04
8,5,1,30.74,25.94,23.88,24.12,290.25,16.56,4.53,0.0,25.98
8,5,1,26.04,30.74,25.94,23.88,251.09,6.5,3.2,0.0,25.48
9,5,1,25.98,26.04,30.74,25.94,293.49,38.12,4.41,0.0,33.74
9,5,1,25.48,25.98,26.04,30.74,239.91,33.53,3.02,0.0,25.38
9,5,1,33.74,25.48,25.98,26.04,249.39,50.02,5.29,0.0,21.94
9,5,1,25.38,33.74,25.48,25.98,372.68,38.72,3.65,0.0,21.66
10,5,1,21.94,25.38,33.74,25.48,279.0,47.78,3.41,0.0,24.88
10,5,1,21.66,21.94,25.38,33.74,334.83,30.67,3.27,0.0,22.1
10,5,1,24.88,21.66,21.94,25.38,321.12,47.18,4.04,0.0,36.56
10,5,1,22.1,24.88,21.66,21.94,291.71,31.59,4.2,0.0,39.06
11,5,1,36.56,22.1,24.88,21.66,264.34,15.32,7.57,0.0,24.84
11,5,1,39.06,36.56,22.1,24.88,297.99,44.01,6.39,0.0,23.88
11,5,1,24.84,39.06,36.56,22.1,313.57,50.73,4.14,0.0,23.58
11,5,1,23.88,24.84,39.06,36.56,146.43,48.63,4.51,0.0,24.84
12,5,1,23.58,23.88,24.84,39.06,329.51,37.03,4.51,0.0,25.0
12,5,1,24.84,23.58,23.88,24.84,314.54,36.17,5.53,0.0,26.08
12,5,1,25.0,24.84,23.58,23.88,312.16,33.73,3.08,0.0,21.52
12,5,1,26.08,25.0,24.84,23.58,338.58,23.01,3.86,0.0,22.76
13,5,1,21.52,26.08,25.0,24.84,232.5,39.6,5.63,0.0,22.74
13,5,1,22.76,21.52,26.08,25.0,293.99,30.08,4.71,0.0,28.22
13,5,1,22.74,22.76,21.52,26.08,167.77,53.05,6.29,0.0,65.16
13,5,1,28.22,22.74,22.76,21.52,340.64,31.3,5.96,0.0,25.02
14,5,1,65.16,28.22,22.74,22.76,282.3,27.68,7.98,0.0,23.56
14,5,1,25.02,65.16,28.22,22.74,283.81,16.56,6.35,0.0,21.34
14,5,1,23.56,25.02,65.16,28.22,243.53,29.38,4.22,0.0,26.44
14,5,1,21.34,23.56,25.02,65.16,331.84,58.66,3.02,0.0,25.6
15,5,1,26.44,21.34,23.56,25.02,293.98,34.21,6.33,0.0,65.5
15,5,1,25.6,26.44,21.34,23.56,328.91,31.22,4.1,0.0,22.5
15,5,1,65.5,25.6,26.44,21.34,277.19,25.56,13.33,0.0,21.4
15,5,1,22.5,65.5,25.6,26.44,363.32,44.12,2.37,0.0,28.64
16,5,1,21.4,22.5,65.5,25.6,303.96,23.03,2.59,0.0,20.94
16,5,1,28.64,21.4,22.5,65.5,220.96,42.34,7.65,0.0,25.96
16,5,1,20.94,28.64,21.4,22.5,242.22,27.11,3.51,0.0,23.64
16,5,1,25.96,20.94,28.64,21.4,293.2,40.03,5.69,0.0,23.54
17,5,1,23.64,25.96,20.94,28.64,257.58,7.37,4.92,0.0,41.04
17,5,1,23.54,23.64,25.96,20.94,255.25,29.78,4.41,0.0,25.62
17,5,1,41.04,23.54,23.64,25.96,239.76,19.05,11.0,0.0,29.44
17,5,1,25.62,41.04,23.54,23.64,165.94,26.31,4.84,0.0,24.28
18,5,1,29.44,25.62,41.04,23.54,255.05,37.04,4.84,0.0,30.6
18,5,1,24.28,29.44,25.62,41.04,320.98,39.67,5.59,0.0,78.12
18,5,1,30.6,24.28,29.44,25.62,324.78,53.5,8.8,0.0,23.96
18,5,1,78.12,30.6,24.28,29.44,190.57,28.11,8.29,0.0,21.24
19,5,1,23.96,78.12,30.6,24.28,337.67,42.77,4.18,0.0,34.06
19,5,1,21.24,23.96,78.12,30.6,200.51,55.05,4.96,0.0,24.56
19,5,1,34.06,21.24,23.96,78.12,289.79,22.65,13.22,0.0,23.06
19,5,1,24.56,34.06,21.24,23.96,185.05,47.89,2.47,0.0,21.14
20,5,1,23.06,24.56,34.06,21.24,264.26,39.31,3.98,0.0,25.56
20,5,1,21.14,23.06,24.56,34.06,259.61,52.4,3.31,0.0,26.94
20,5,1,25.56,21.14,23.06,24.56,267.05,23.69,6.1,0.0,20.74
20,5,1,26.94,25.56,21.14,23.06,281.39,38.07,5.63,0.0,28.06
21,5,1,20.74,26.94,25.56,21.14,335.12,41.94,2.88,0.0,22.8
21,5,1,28.06,20.74,26.94,25.56,299.26,54.15,5.0,0.0,25.44
21,5,1,22.8,28.06,20.74,26.94,202.23,45.94,2.78,0.0,29.32
21,5,1,25.44,22.8,28.06,20.74,271.69,43.39,6.76,0.0,21.52
22,5,1,29.32,25.44,22.8,28.06,315.89,42.9,8.31,0.0,23.78
22,5,1,21.52,29.32,25.44,22.8,287.2,41.94,1.78,0.0,23.06
22,5,1,23.78,21.52,29.32,25.44,168.44,47.32,5.2,0.0,22.42
22,5,1,23.06,23.78,21.52,29.32,334.07,38.02,4.0,0.0,24.5
23,5,1,22.42,23.06,23.78,21.52,235.86,33.35,3.04,0.0,24.82
23,5,1,24.5,22.42,23.06,23.78,207.28,23.26,7.53,0.0,24.6
23,5,1,24.82,24.5,22.42,23.06,292.36,30.26,3.08,0.0,23.98
23,5,1,24.6,24.82,24.5,22.42,271.24,26.02,5.16,0.0,23.82
0,6,1,23.98,24.6,24.82,24.5,311.08,46.53,4.98,0.0,25.56
0,6,1,23.82,23.98,24.6,24.82,297.34,34.17,4.82,0.0,21.54
0,6,1,25.56,23.82,23.98,24.6,262.87,22.28,5.65,0.0,23.34
0,6,1,21.54,25.56,23.82,23.98,160.06,54.49,3.84,0.0,26.02
1,6,1,23.34,21.54,25.56,23.82,274.1,41.5,3.73,0.0,24.1
1,6,1,26.02,23.34,21.54,25.56,216.64,42.1,5.39,0.0,22.06
1,6,1,24.1,26.02,23.34,21.54,182.28,24.3,2.35,0.0,21.18
1,6,1,22.06,24.1,26.02,23.34,239.59,26.08,2.82,0.0,26.54
2,6,1,21.18,22.06,24.1,26.02,341.64,41.22,3.31,0.0,19.9
2,6,1,26.54,21.18,22.06,24.1,291.26,32.46,5.53,0.0,23.48
2,6,1,19.9,26.54,21.18,22.06,154.46,41.75,3.61,0.0,20.12
2,6,1,23.48,19.9,26.54,21.18,180.43,37.18,4.18,0.0,24.92
3,6,1,20.12,23.48,19.9,26.54,293.46,36.9,2.86,0.0,29.04
3,6,1,24.92,20.12,23.48,19.9,321.86,40.09,5.53,0.0,25.88
3,6,1,29.04,24.92,20.12,23.48,233.29,29.6,10.08,0.0,26.32
3,6,1,25.88,29.04,24.92,20.12,347.52,28.38,3.94,0.0,20.12
4,6,1,26.32,25.88,29.04,24.92,328.16,28.59,5.06,0.0,23.5
4,6,1,20.12,26.32,25.88,29.04,225.66,48.62,2.98,0.0,25.28
4,6,1,23.5,20.12,26.32,25.88,133.57,31.71,3.96,0.0,24.44
4,6,1,25.28,23.5,20.12,26.32,163.68,27.76,6.18,0.0,20.54
5,6,1,24.44,25.28,23.5,20.12,177.31,37.81,5.45,0.0,26.52
5,6,1,20.54,24.44,25.28,23.5,317.94,16.07,2.94,0.0,34.24
5,6,1,26.52,20.54,24.44,25.28,122.67,34.1,7.51,0.0,20.42
5,6,1,34.24,26.52,20.54,24.44,258.61,28.81,8.39,0.0,25.3
6,6,1,20.42,34.24,26.52,20.54,281.7,23.8,3.86,0.0,25.4
6,6,1,25.3,20.42,34.24,26.52,324.27,10.56,3.35,0.0,21.02
6,6,1,25.4,25.3,20.42,34.24,353.1,39.0,5.31,0.0,22.32
6,6,1,21.02,25.4,25.3,20.42,186.28,36.7,4.04,0.0,26.18
7,6,1,22.32,21.02,25.4,25.3,205.23,31.81,3.76,0.0,37.26
7,6,1,26.18,22.32,21.02,25.4,174.17,28.55,5.82,0.0,23.6
7,6,1,37.26,26.18,22.32,21.02,282.75,39.13,6.43,0.0,20.82
7,6,1,23.6,37.26,26.18,22.32,193.88,17.63,5.55,0.0,25.04
8,6,1,20.82,23.6,37.26,26.18,171.85,32.79,3.12,0.0,27.1
8,6,1,25.04,20.82,23.6,37.26,54.18,8.14,5.1,0.0,29.22
8,6,1,27.1,25.04,20.82,23.6,211.21,32.01,5.16,0.0,24.6
8,6,1,29.22,27.1,25.04,20.82,134.23,44.86,7.33,0.0,24.66
9,6,1,24.6,29.22,27.1,25.04,153.66,34.7,5.31,0.0,21.16
9,6,1,24.66,24.6,29.22,27.1,340.53,33.79,2.94,0.0,24.92
9,6,1,21.16,24.66,24.6,29.22,241.11,30.78,3.96,0.0,27.74
9,6,1,24.92,21.16,24.66,24.6,242.19,51.54,6.71,0.0,30.28
10,6,1,27.74,24.92,21.16,24.66,278.53,57.04,5.41,0.0,23.98
10,6,1,30.28,27.74,24.92,21.16,158.35,41.68,4.86,0.0,23.9
10,6,1,23.98,30.28,27.74,24.92,132.3,28.05,6.67,0.0,22.7
10,6,1,23.9,23.98,30.28,27.74,176.69,49.07,4.02,0.0,22.36
11,6,1,22.7,23.9,23.98,30.28,356.52,42.63,4.88,0.0,25.68
11,6,1,22.36,22.7,23.9,23.98,301.57,35.3,4.43,0.0,25.48
11,6,1,25.68,22.36,22.7,23.9,131.67,21.85,5.63,0.0,22.92
11,6,1,25.48,25.68,22.36,22.7,359.67,27.68,4.71,0.0,27.02
12,6,1,22.92,25.48,25.68,22.36,385.66,35.57,5.18,0.0,23.88
12,6,1,27.02,22.92,25.48,25.68,378.77,46.96,3.06,0.0,26.16
12,6,1,23.88,27.02,22.92,25.48,394.1,32.55,5.71,0.0,24.44
12,6,1,26.16,23.88,27.02,22.92,160.21,36.42,4.71,0.0,24.34
13,6,1,24.44,26.16,23.88,27.02,306.73,40.79,2.31,0.0,27.16
13,6,1,24.34,24.44,26.16,23.88,260.37,41.65,3.63,0.0,22.38
13,6,1,27.16,24.34,24.44,26.16,241.04,56.57,6.24,0.0,22.6
13,6,1,22.38,27.16,24.34,24.44,291.99,39.62,4.55,0.0,22.18
14,6,1,22.6,22.38,27.16,24.34,303.48,53.68,3.35,0.0,24.06
14,6,1,22.18,22.6,22.38,27.16,244.47,26.24,4.67,0.0,25.94
14,6,1,24.06,22.18,22.6,22.38,274.75,39.55,6.57,0.0,27.14
14,6,1,25.94,24.06,22.18,22.6,302.07,25.38,4.35,0.0,27.36
15,6,1,27.14,25.94,24.06,22.18,322.64,32.0,4.92,0.0,22.66
15,6,1,27.36,27.14,25.94,24.06,186.82,50.04,7.39,0.0,28.04
15,6,1,22.66,27.36,27.14,25.94,292.65,17.42,3.98,0.0,36.48
15,6,1,28.04,22.66,27.36,27.14,187.95,31.16,6.51,0.0,43.32
16,6,1,36.48,28.04,22.66,27.36,259.71,27.11,10.65,0.0,24.56
16,6,1,43.32,36.48,28.04,22.66,277.02,31.9,5.71,0.0,23.12
16,6,1,24.56,43.32,36.48,28.04,320.55,17.55,4.33,0.0,23.28
16,6,1,23.12,24.56,43.32,36.48,354.52,43.82,4.04,0.0,24.58
17,6,1,23.28,23.12,24.56,43.32,177.75,31.93,5.73,0.0,28.68
17,6,1,24.58,23.28,23.12,24.56,254.3,32.12,5.08,0.0,22.18
17,6,1,28.68,24.58,23.28,23.12,252.05,39.68,6.92,0.0,27.36
17,6,1,22.18,28.68,24.58,23.28,319.93,19.03,4.39,0.0,41.16
18,6,1,27.36,22.18,28.68,24.58,229.82,12.14,5.31,0.0,36.94
18,6,1,41.16,27.36,22.18,28.68,370.95,41.12,6.33,0.0,21.5
18,6,1,36.94,41.16,27.36,22.18,218.71,12.27,9.39,0.0,24.08
18,6,1,21.5,36.94,41.16,27.36,326.81,38.57,2.88,0.0,27.26
19,6,1,24.08,21.5,36.94,41.16,95.48,25.9,4.86,0.0,19.28
19,6,1,27.26,24.08,21.5,36.94,250.97,47.61,6.18,0.0,23.88
19,6,1,19.28,27.26,24.08,21.5,134.67,36.99,2.84,0.0,25.28
19,6,1,23.88,19.28,27.26,24.08,312.54,39.79,3.29,0.0,23.84
20,6,1,25.28,23.88,19.28,27.26,265.25,35.45,3.88,0.0,23.62
20,6,1,23.84,25.28,23.88,19.28,284.33,48.51,3.06,0.0,22.98
20,6,1,23.62,23.84,25.28,23.88,260.49,41.06,6.33,0.0,19.72
20,6,1,22.98,23.62,23.84,25.28,339.59,48.01,2.61,0.0,22.7
21,6,1,19.72,22.98,23.62,23.84,251.24,32.63,2.29,0.0,24.16
21,6,1,22.7,19.72,22.98,23.62,227.32,39.5,4.65,0.0,25.4
21,6,1,24.16,22.7,19.72,22.98,215.17,42.21,2.92,0.0,20.06
21,6,1,25.4,24.16,22.7,19.72,130.88,32.27,4.86,0.0,23.22
22,6,1,20.06,25.4,24.16,22.7,120.47,41.61,2.92,0.0,23.08
22,6,1,23.22,20.06,25.4,24.16,177.54,37.19,4.02,0.0,22.6
22,6,1,23.08,23.22,20.06,25.4,261.61,39.15,3.35,0.0,38.64
22,6,1,22.6,23.08,23.22,20.06,176.22,37.17,4.76,0.0,21.0
23,6,1,38.64,22.6,23.08,23.22,215.7,52.65,5.24,0.0,23.62
23,6,1,21.0,38.64,22.6,23.08,308.12,33.73,3.55,0.0,25.18
23,6,1,23.62,21.0,38.64,22.6,172.33,43.09,3.88,0.0,25.46
23,6,1,25.18,23.62,21.0,38.64,200.63,32.53,4.96,0.0,23.16
0,0,0,25.46,25.18,23.62,21.0,273.06,27.24,6.71,0.0,22.96
0,0,0,23.16,25.46,25.18,23.62,145.76,44.97,3.06,0.0,40.16
0,0,0,22.96,23.16,25.46,25.18,280.75,42.1,6.14,0.0,24.36
0,0,0,40.16,22.96,23.16,25.46,151.33,55.09,4.14,0.0,23.04
1,0,0,24.36,40.16,22.96,23.16,350.3,39.62,2.65,0.0,20.72
1,0,0,23.04,24.36,40.16,22.96,311.93,23.95,3.63,0.0,24.5
1,0,0,20.72,23.04,24.36,40.16,325.11,30.49,2.73,0.0,20.46
1,0,0,24.5,20.72,23.04,24.36,381.08,38.81,8.08,0.0,23.72
2,0,0,20.46,24.5,20.72,23.04,133.11,47.79,3.59,0.0,21.98
2,0,0,23.72,20.46,24.5,20.72,293.36,46.53,6.0,0.0,20.56
2,0,0,21.98,23.72,20.46,24.5,325.72,33.88,3.59,0.0,24.54
3,0,0,20.56,21.98,23.72,20.46,206.27,31.92,3.08,0.0,26.84
3,0,0,24.54,20.56,21.98,23.72,273.69,38.93,4.57,0.0,22.04
3,0,0,26.84,24.54,20.56,21.98,364.39,38.55,6.59,0.0,23.66
3,0,0,22.04,26.84,24.54,20.56,163.89,46.79,4.78,0.0,26.8
4,0,0,23.66,22.04,26.84,24.54,121.42,30.35,5.96,0.0,22.76
4,0,0,26.8,23.66,22.04,26.84,238.82,32.37,5.43,0.0,22.86
4,0,0,22.76,26.8,23.66,22.04,112.62,35.09,4.29,0.0,24.74
4,0,0,22.86,22.76,26.8,23.66,331.77,29.95,6.53,0.0,33.42
5,0,0,24.74,22.86,22.76,26.8,77.59,24.71,7.22,0.0,23.2
5,0,0,33.42,24.74,22.86,22.76,109.23,31.21,10.57,0.0,24.22
5,0,0,23.2,33.42,24.74,22.86,251.33,35.76,7.27,0.0,26.32
